# Mapeo de 3.6.10.10 a 3.6.8.8.
#
# origen: estructura = lo resolvió el emparejador y no se equivoca;
#         modelo     = había varios candidatos con la misma forma y eligió un LLM;
#         duda       = hay candidatos y nadie ha elegido. NO usar sin mirarlo.
#         retirado   = ni un solo candidato: o es nuevo, o ya no está.
#
# viejo	nuevo	origen	nombre	qué hace	lo usa el emulador
khv		duda		No implementado. Exclusivo de las capturas de casas (Casas); 4 mensajes.	
khw		duda			
kia		duda		No implementado. Exclusivo de las capturas de casas (Casas); 4 mensajes.	
kij		duda			
kim	ksm	estructura			
kin		duda			
kip		duda			
kiv		duda			
kiy		duda			
kjb		duda			
kje	kje	estructura			
kjg	iiw	estructura			
kji		duda			
kjl		duda		Lo envia el servidor pero NpcHandler lo despacha como peticion de cliente. 1 mensaje en 1 fichero.	
kjo		duda			
kjr		duda			
kjs		duda			
kjv		duda			
kjw		duda			
kjx		duda			
kka		duda			
kkc		duda			
kke		duda			
kkh		duda			
kki		duda			
kkl		duda			
kkm		duda		Parte de la rafaga de inicializacion de 3.6.4.3 que dispara kkn. No aparece en ninguna de las 242 capturas.	sí
kko	hye	estructura			
kkq		duda			
kkr		duda		Peticion de carga de mapa antigua (3.6.4.3). No aparece en ninguna captura.	sí
kkt		duda			
kku		duda		Solo alcanzable desde isi, que nunca llega. 2 mensajes en 2 ficheros.	sí
kkw		duda			
kkz		duda			sí
kla		duda	LeaveDialogRequestMessage	El boton de cerrar el dialogo; vacio, y el cliente espera: la ventana no se cierra hasta que lo dice el servidor.	sí
kld		duda	LeaveDialogMessage	Cierra el dialogo; el cliente no cierra la ventana del zaap por si mismo. f1 es un motivo fijo, no algo que calcular.	sí
klg		duda			
klk	jrf	estructura			
klm	lxq	estructura			
klp		duda		Parte de la rafaga final de 3.6.4.3 que dispara ibt (icg se envia tres veces). No aparece en ninguna de las 242 capturas.	sí
klq		duda			
klx		duda			
kmb	isr	estructura		Sale con jsn cuando se guarda un look; medidos 49 kmb estando montado y ninguno sin montura. No se envia: los cambios de look llegan igual por jsn. 172 mensajes, 62 ficheros.	
kme		duda			
kmh	iri	estructura			
kmi		duda			
kmj		duda			
kmk		duda		Combate. 264 mensajes, 22 ficheros.	sí
kml		duda			sí
kmn	juk	estructura			
kmp		duda			sí
kmq	hiz	estructura			
kmr		duda		En la linea temporal de entrada al mundo, el servidor le contesta con 11 tramas, entre ellas jru (el mapa).	
kmu	kzh	estructura		Presente en 25 de las 31 carpetas de captura (399 mensajes, 90 ficheros). Nada establecido.	sí
kmv		duda		Llega con jrh en cada carga de mapa y no espera nada de vuelta; el emulador ya lo ignora en silencio. 727 mensajes, 88 ficheros.	sí
kmw		duda			sí
knc	kgt	estructura			sí
knf		duda			
kni		duda			
knk		duda			
knl		duda			
knm		duda		Junto con kno y kny es lo que el cliente reenvia unos dos segundos despues cuando no le llego lva y no da el mapa por cargado.	
kno		duda		Junto con knm y kny es lo que el cliente reenvia unos dos segundos despues cuando no le llego lva y no da el mapa por cargado.	
knt		duda			
kny		duda		Junto con knm y kno es lo que el cliente reenvia unos dos segundos despues cuando no le llego lva y no da el mapa por cargado.	
knz		duda			
kod		duda		El ping de 3.6.4.3, respondido con kns. Sustituido por kqo/kqy. No aparece en ninguna captura.	sí
koe		duda			
kof		duda			sí
kog		duda			
koh		duda			
koi		duda			
kok		duda			
kon		duda			
koo	kbq	estructura			
koq	kbs	estructura			
kou		duda			
kov		duda			
kox		duda			
kpa		duda	CharactersListRequestMessage	Peticion de la lista de personajes; se despacha, pero solo se ve una vez en 242 capturas.	sí
kpb		duda			
kpe	hpj	estructura			
kpi		duda			
kpl		duda			
kpm		duda			
kpv		duda			
kpw		duda			
kpy		duda			
kpz		duda			
kqc		duda			
kqd		duda			
kqg		duda	ContactsListMessage	La lista de contactos de la cuenta grabada; se reconoce por opcode y se descarta. 28 mensajes.	sí
kqi		duda			
kqo	jyt	estructura	BasicPingMessage	El latido, cada cinco segundos mientras el cliente esta en el mundo; el mensaje de cliente mas frecuente, en 235 de los 242 ficheros. El fichero de mapeos lo llama ChatChannelsReadMessage, y eso es falso.	sí
kqp		duda		Se envia tres veces seguidas con tres cargas distintas; significado no establecido.	sí
kqq		duda	LogoutRequestMessage	El cliente vuelve a la pantalla de personaje o de servidor.	sí
kqs		duda			
kqt		duda			
kqu	kcj	estructura	ServerOptionalFeaturesMessage	Funcionalidades habilitadas en el servidor, como ids opacos copiados de la captura. NO es una peticion de lista de personajes.	sí
kqv	kqn	estructura			
kqw		duda			
kqz		duda	AuthenticationTicketMessage	Presenta el ticket de un solo uso; vincula la sesion a una cuenta y a un servidor, y un ticket desconocido cierra la conexion.	sí
kra		duda	AuthenticationTicketAcceptedMessage	Abre la rafaga de bienvenida.	sí
krc	ldf	estructura		Subida de caracteristicas antigua (3.6.4.3), sustituida por kum. No aparece en ninguna captura.	sí
krf	kra	estructura			
krh		duda			sí
kri		duda		Parte de la rafaga de inicializacion de 3.6.4.3 que dispara kkn. No aparece en ninguna de las 242 capturas.	sí
krj		duda			
krl		duda		Lleva id de peticion real en 14 peticiones.	
kro		duda		Lleva id de peticion real en 14 peticiones. Ojo: la cadena kro tambien es una silaba del generador de nombres aleatorios de CharacterCreationHandler, colision que no es un opcode.	
krp		duda		Solo alcanzable desde el despacho de combate muerto. 14 mensajes en 14 ficheros.	
krq		duda			
krs		duda			sí
krt		duda		Llega junto con kqz; no espera nada de vuelta.	sí
kru		duda			
krv		duda		El cliente lo envia justo tras la rafaga de bienvenida (9 veces en 8 ficheros) y lleva id de peticion real; el emulador deliberadamente no lo devuelve.	
krx		duda			
kry		duda			
ksb		duda			
ksc		duda			
ksf		duda			
ksh		duda			
ksi		duda			
ksl		duda			sí
ksm		duda			
ksn		duda			
kso		duda			
kst		duda			
ksu		duda			
ksv		duda			sí
ksw		duda			
ksx	luu	estructura			sí
ktc		duda			
kth	lgu	estructura			
ktl		duda			
ktn	ktd	estructura			
kto	ksw	estructura			
ktp	ksp	estructura			
ktq		duda		Once seguidos en la entrada al mundo, detras de hou.	
kts		duda		No implementado. Exclusivo de las capturas de caracteristicas (Caracteristicas); 2 mensajes.	
ktu	jbz	estructura			
ktw		duda			
kty		duda			
ktz		duda			
kua		duda			
kub		duda	CharacterStatsListMessage	La hoja de personaje; el campo contenedor no es el mismo para cada caracteristica y equivocarlo mata la hoja entera con NullReferenceException. Se envia dos veces (con el personaje y con el mapa) y el cliente se queda con la segunda.	sí
kuc		duda			
kuf		duda			sí
kug		duda			
kuh		duda	StatsResetRequestMessage	Reiniciar caracteristicas; la captura no cobra nada por ello, asi que aqui tampoco se cobra.	sí
kuj		duda			
kul		duda			
kum	kuj	estructura	StatsUpgradeRequestMessage	Gastar puntos de caracteristica; el valor es el total pagado, no un incremento, lo que hace el mensaje idempotente, y un total que no cabe se rechaza entero. Campos: 1 inteligencia, 2 suerte, 3 vitalidad, 4 sabiduria, 5 agilidad, 6 fuerza. Lleva id de peticion real (7 peticiones).	sí
kup		duda			
kuq		duda			
kur	ktl	estructura			
kus		duda			
kux		duda			
kuy	jaj	estructura			
kva		duda	CharacterSelectedSuccessMessage	Ya estas jugando con este personaje; sin el, el cliente se queda en la pantalla de personaje con el reloj de arena.	sí
kvb	kuz	estructura	CharacterCreationResultMessage	Resultado de la creacion; vacio si va bien, f2 lleva el motivo del rechazo.	sí
kvc		duda		El cliente lo envia justo tras la rafaga de bienvenida (10 veces en 9 ficheros); el emulador deliberadamente no lo devuelve.	
kvd		duda	CharactersListEndMessage	Cierra la lista de personajes; vacio, justo detras de kvi en la rafaga real. Candidato principal a la causa del boton de crear personaje muerto.	sí
kvg		duda			
kvh		duda			
kvi	iln	estructura	CharactersListMessage	Los personajes de la cuenta en el servidor elegido.	sí
kvj		duda			
kvk		duda	CharacterNameSuggestionSuccessMessage	Un nombre de personaje sugerido (el boton del dado).	sí
kvl		duda	CharacterFirstSelectionMessage	El mismo paso justo despues de una creacion con exito: el cliente envia kvl detras de kvi y entra al mundo sin pasar por la lista.	sí
kvm		duda			
kvo	jat	estructura			
kvq	kvt	estructura			
kvt		duda			
kvu		duda			
kvv		duda			
kvw		duda	CharacterSelectionMessage	Seleccionar un personaje; el id se comprueba contra la cuenta de la sesion porque lo elige el cliente y no es de fiar.	sí
kvx		duda			
kvy		duda			
kvz	kvc	estructura	CharacterCreationRequestMessage	Crear un personaje.	sí
kwa		duda			
kwb		duda		No implementado. Exclusivo de las capturas de combate (Combate, mas alla de los de 4.2); 5 mensajes.	
kwc		duda			
kwd		duda		No implementado. Exclusivo de las capturas de extras de conexion; 8 mensajes.	
kwh		duda			
kwi		duda			
kwj		duda			
kwk		duda			
kwl		duda			
kwm		duda			
kwn	iik	estructura			
kwo		duda			
kwr		duda			
kwu		duda			
kwv		duda			
kww		duda			
kwx		duda			
kxa		duda			
kxb		duda			
kxh		duda		Lleva id de peticion real en 4 peticiones.	
kxk		duda			
kxm		duda			
kxo		duda			
kxp		duda			
kxr		duda			
kxs		duda			
kxv		duda			
kxw	kwy	estructura			
kyb		duda			
kyc		duda			
kye	jle	estructura			
kyf		duda			
kyi		duda			
kyl		duda			
kym		duda			
kyn	ira	estructura			
kyo		duda			
kyp		duda			
kys		duda			
kyw	kxv	estructura			
kyx	kxw	estructura			
kza	kvd	estructura			
kze		duda			
kzg	kyc	estructura			
kzi	kye	estructura			
kzj		duda			
kzl		duda			
kzn		duda			
kzq		duda			
kzt		duda			
lab		duda			
lad		duda		Respuesta que devuelve un id de peticion real (4 respuestas).	
lag	hqj	estructura			
lak		duda			
lal		duda			
lar		duda			
lcf		duda			
lcj		duda			
lcn		duda			
lco		duda			
lcr		duda			
lcx		duda			
ldf		duda			
ldq		duda			
ldr	lip	estructura			
ldx		duda			
led	ljy	estructura			
lee		duda			
lej	lgn	estructura			
leq		duda			
les	jcj	estructura			
let		duda			
lfe	llv	estructura			
lff		duda			
lfg		duda			
lfh		duda			
lfi		duda			
lfj		duda			
lfk		duda			
lfo		duda			
lfv		duda			
lfz		duda			
lgc		duda			
lgg		duda			
lgj		duda			
lgp		duda			
lgu		duda			
lgx	kmu	estructura			
lgy	lfp	estructura			
lgz	kvb	estructura			
lhh		duda			
lhl	lho	estructura			
lhn		duda			
lhp		duda			
lhx	hkg	estructura			
lhz		duda			
lia	lnm	estructura			
lib	lnj	estructura			
lic		duda			
lid		duda			
lie	lfe	estructura			
lij	lnt	estructura			
lik		duda			
lin		duda			
lip		duda			
liq		duda			
lir		duda			
liy	izr	estructura			
ljh		duda			
ljl		duda			
ljo		duda			
ljq		duda			
ljr	iou	estructura			
ljv		duda			
lkg	iwv	estructura			
lkh		duda			
lki		duda			
lkm		duda			
lko	lgj	estructura			
lkq		duda			
lkr		duda			
lks	ixc	estructura			
lkt	jwu	estructura			
lkv		duda			
lld	iqy	estructura			
llg		duda			
llh		duda			
lli		duda			
llj		duda			
llk	lpv	estructura			
llm		duda			
lls		duda			
llz	jxt	estructura			
lma	lsu	estructura			
lme		duda			
lmg		duda			
lmh		duda			
lmi		duda			
lmo	hpt	estructura			
lmq		duda			
lmr	jqx	estructura			
lms		duda			
lmt		duda			
lmv	ldh	estructura			
lmw		duda			
lmy		duda			
lnb		duda			
lne		duda			
lng	ldn	estructura			
lni		duda			
lno		duda			
lnv	juj	estructura			
lnw		duda			
lnx	lmn	estructura			
lnz		duda			
lob	kia	estructura			
loc		duda			
loj		duda			
lon	ldx	estructura			
lpe	lek	estructura		Lo que envia la rama lpj de 3.6.4.3. No aparece en ninguna de las 242 capturas.	sí
lpg	lem	estructura			
lph		duda			
lpj	lhn	estructura		Rama de 3.6.4.3: envia lpe. No aparece en ninguna de las 242 capturas.	sí
lpl		duda			
lpo	joi	estructura			
lpp		duda			
lps		duda			
lpu	lmj	estructura			
lpv	lmk	estructura			
lpy		duda			
lpz		duda			
lqb		duda			
lqc		duda	GameContextCreateRequestMessage	Bloque 1 digerido: el servidor real espera esto antes de enviar el bloque 2.	sí
lqd		duda			
lqf		duda		Es el opcode que mas usa id de peticion real: 76 peticiones. Viaja con lqg y lqt (76 en 55 ficheros).	
lqg		duda		Viaja con lqf (C2S) y lqt; los tres juntos aparecen en 54 ficheros de 19 carpetas. 77 mensajes, 56 ficheros.	
lqo		duda			
lqq		duda		No implementado. Exclusivo de las capturas de amigos (Amigos); 1 mensajes.	
lqr		duda			
lqs	jss	estructura			
lqt		duda		Viaja con lqf (C2S) y lqg; los tres juntos aparecen en 54 ficheros de 19 carpetas. 76 mensajes, 55 ficheros.	
lqu		duda	BasicTimeMessage	Sincronizacion de reloj; se envia tambien en cada cambio de mapa.	sí
lqv		duda			
lqw	jab	estructura		No implementado. Exclusivo de las capturas de amigos (Amigos); 1 mensajes.	
lrc	lyd	estructura			
lrd		duda			
lre		duda			
lrf		duda			
lrg		duda			
lrk		duda			
lrl		duda			
lrm	jrz	estructura			
lrn	hlb	estructura			
lro	iiy	estructura			
lrr		duda			
lru		duda		Cierra ese grupo de la entrada al mundo (hou, once ktq, lru).	
lsd	lsm	estructura			
lse		duda			
lsi		duda			
lsm		duda			
lsp		duda			
lsr		duda			
lss		duda			
lst	lvh	estructura			
lsz	kke	estructura			
ltb		duda			
ltd		duda		No implementado. Exclusivo de las capturas de combate (Combate, mas alla de los de 4.2); es una respuesta y devuelve id de peticion real (5); 5 mensajes.	
lte		duda			
ltf		duda			
ltg		duda			
lth		duda			
ltl		duda			
ltm	jiq	estructura			
ltn		duda			
lto		duda			
lua		duda			
lud		duda			
lue		duda			
lug		duda			
lui		duda			
luk		duda			
lun		duda			
luq		duda			sí
lur		duda			
lus		duda			
luu		duda			
lux		duda		No implementado. Exclusivo de las capturas de combate (Combate, mas alla de los de 4.2); lleva id de peticion real (5); 5 mensajes.	
luy	khb	estructura		Lo envia el cliente (1 vez) pero el emulador lo construye como mensaje de servidor y el builder no se llama nunca. Lleva id de peticion real. El fichero de mapeos lo llama JobDescriptionMessage, y eso es falso.	sí
lva		duda	MapLoadedMessage	Eso es todo el listado de actores; vacio, justo detras de jss. Sin el, el cliente nunca da el mapa por cargado, espera unos dos segundos y reintenta con knm, kno y kny.	sí
lvb	jtn	estructura		Va entre jss y lva en la entrada al mundo.	
lvd		duda			
lvg		duda			
lvi		duda			
lvo		duda			
lvp		duda			
lvr		duda			
lvw		duda			
lvx	klm	estructura			
lvz	klo	estructura			
lwc		duda			
lwd		duda			
lwe	jpj	estructura			
lwl		duda			
lwm		duda	OrnamentSelectRequestMessage	Elegir un ornamento; un mensaje vacio significa ninguno.	sí
lwq		duda			
lwu		duda			
lwv		duda			
lww	lxw	estructura			
lwx		duda	AppearanceAuraResultMessage	Acuse de recibo.	sí
lwy		duda			
lxa		duda	TitleSelectResultMessage	Acuse de recibo.	sí
lxc		duda	AppearancePreviewLookMessage	Tu aspecto ha cambiado: la vista previa del panel, que nadie mas ve. f1 es un uuid constante en la sesion y distinto por personaje; de donde lo aprende el cliente no se ha encontrado.	sí
lxd		duda			sí
lxh		duda	NpcDialogLeaveRequestMessage	Salir de un dialogo; el unico mensaje de PNJ que se observa enviar al cliente 3.6.10.10.	
lxk		duda	AppearanceSlotVisibilityResultMessage	Acuse de recibo.	sí
lxl		duda			
lxp	itp	estructura			
lxr	itr	estructura			
lxt	ljb	estructura			
lxu	mcc	estructura			
lxw		duda	AppearanceAuraRequestMessage	El aura.	sí
lxy		duda			
lyc	iyr	estructura			
lye		duda			
lyf		duda	AppearanceSlotSetRequestMessage	Poner o vaciar un hueco concreto; sin variante, y sin objeto vacia el hueco.	sí
lyh		duda			
lyk		duda	AppearanceOpenRequestMessage	Abrir la ventana de apariencia; no tiene respuesta propia.	sí
lyl		duda			
lym		duda		Lleva el aura en el flujo de apariencia (f1: id de aura, vacio si ninguna); en cada captura de equipar y desequipar lleva la constante 206, cuyo significado no esta establecido.	sí
lyn	ilr	estructura			
lyo		duda			
lyr		duda			
lys		duda	AppearanceItemWearRequestMessage	Ponerse una prenda dejando que el servidor elija el hueco; acepta una variante, que es lo que usan los objetos vivos para imitar una prenda u otra.	sí
lyt		duda	OutfitsListMessage	Los conjuntos guardados del guardarropa; obligatorio, sin el la ventana de cosmeticos suena y no se dibuja, muriendo en CosmeticUi.DisplayOutfit. En el replay se sustituye por los del personaje que juega.	sí
lyu		duda	AppearanceSaveResultMessage	Guardado confirmado.	sí
lyv		duda	OrnamentSelectResultMessage	Acuse de recibo.	sí
lyy		duda	AppearanceStateRequestMessage	Pedir el estado de la ventana.	sí
lyz		duda			
lza		duda			
lzd		duda			
lze		duda	TitleSelectRequestMessage	Elegir un titulo; solo toca el borrador. Un mensaje vacio significa ninguno.	sí
lzg		duda			
lzh		duda		Va justo antes de kmv y jrh al final de la entrada al mundo; el servidor contesta lzl.	
lzl		duda		La respuesta a lzh en la entrada al mundo.	
lzn	lzl	estructura			
lzo		duda			
lzp	lzn	estructura			
lzv	lzh	estructura			
lzx		duda			
lzy		duda			
mab		duda			
mac		duda			
mad		duda			
maf		duda			
mag		duda			
mah	lgm	estructura			
mai		duda			
maj		duda			
mak	hsm	estructura			
mam	kcl	estructura			
maq		duda			
mar		duda			
mas		duda			
mat		duda			
mau		duda			
mav		duda			
mba		duda			
mbd		duda			
mbg		duda			
mbk		duda			
mbm		duda			
mbn		duda			
mbq		duda			
mbr		duda			
mbs		duda			
mbt		duda			
mbv	jqz	estructura			
mbz		duda			
mca		duda			
mcc		duda			
mcf		duda			
mcg		duda			
mch		duda			
mck	khl	estructura			
mcm		duda			
mcn		duda			
mco		duda			
mcr		duda			
mcs		duda			
mcw		duda			
mda		duda			
mdf		duda			
mdg		duda			
mdh		duda			
mdj		duda			
mdk		duda			
mdm		duda			
mdn		duda			
mdr	lgr	estructura			
mdt		duda			
mdu		duda			
mdv		duda			
mdw		duda			
mdx		duda			
mdy		duda			
mdz		duda			
mea		duda			
meb		duda			
mec		duda			
meg		duda			
meh		duda			
mei		duda			
mep	ifl	estructura			
meq		duda			
mer		duda			
mes		duda			sí
meu		duda			
mew		duda			
mez		duda			sí
mfa	mfe	estructura			sí
mfb		duda			
mfc	mfd	estructura			
mfe		duda		No implementado. Exclusivo de las capturas de canales de chat (Chats); el documento no indica direccion; 1 mensajes.	
mff		duda		No implementado. Exclusivo de las capturas de canales de chat (Chats); el documento no indica direccion; 1 mensajes.	
mfg	lvk	estructura			
mfl	lvl	estructura			
mfm		duda			
mfo		duda		No implementado. Exclusivo de las capturas de canales de chat (Chats); el documento no indica direccion; 1 mensajes.	
mfp		duda		No implementado. Exclusivo de las capturas de canales de chat (Chats); el documento no indica direccion; 1 mensajes.	
mfq		duda			
mft		duda			
mfu		duda			
mfv		duda			
mfx		duda		No implementado. Exclusivo de las capturas de canales de chat (Chats); el documento no indica direccion; 1 mensajes.	
mfy	lpw	estructura			
mga	mcr	estructura			
mgb		duda		No implementado. Exclusivo de las capturas de canales de chat (Chats); el documento no indica direccion; 1 mensajes.	
mgf	hue	estructura			
mgh	hug	estructura			
mgk		duda			
mgn		duda			
mgr	mgl	estructura			
mgt	mgn	estructura			sí
mgy		duda			
mgz		duda	ContentCatalogVersionMessage	Identificador del catalogo de contenido; opaco, el cliente solo lo compara consigo mismo.	sí
mhc		duda			
