mapId,rightMapId,bottomMapId,leftMapId,topMapId
158991361,0,0,159650308,0
158991362,0,0,159650309,0
158991363,0,0,159650310,0
158991364,0,0,159650311,0
158991365,0,147587072,159650312,0
159645712,0,142084610,0,0
159646224,0,142085122,0,0
159646736,0,142085634,0,0
159647249,0,142086147,142085634,0
159647746,0,212602114,0,0
159647761,0,142086659,0,0
159648259,0,0,212602114,0
159648273,0,142087171,0,0
159648785,0,142087683,0,0
159649297,0,142088195,0,0
159649808,0,0,212603916,0
159649809,0,142088707,0,0
159650307,158991360,0,0,0
159650308,158991361,0,0,0
159650309,158991362,0,0,0
159650310,158991363,0,0,0
159650311,158991364,0,0,0
159650312,158991365,0,0,0
159650313,147587072,0,0,0
159650314,147587073,0,0,0
159650315,147587074,0,0,0
159650316,147587075,0,0,0
159650317,147587076,0,0,0
159650318,147587077,0,0,0
159650319,147587078,0,0,0
159650320,147587079,0,0,0
159650321,147587080,142089219,0,0
159650818,0,158991360,0,0
159651330,0,158990848,0,0
159777296,0,142084098,0,0
159777808,0,142083586,142083073,0
159778319,0,142083073,0,0
159778831,0,142082561,0,0
159779343,0,142082049,0,0
160956928,0,0,0,161220622
160958464,160959745,0,0,0
160959745,160959747,0,160958464,160959747
160959747,160960771,160959745,160959745,0
160960771,0,160959747,0,0
161218560,0,161218562,0,0
161218562,161219586,0,161350658,161218560
161218564,161219588,0,161350660,0
161218568,161219592,0,161350662,161350662
161219586,161220608,161219588,161218562,0
161219588,161220614,161220614,161218564,161219586
161219592,161220614,161219594,161218568,0
161219594,161220618,0,0,161219592
161220608,161221632,0,161219586,0
161220614,0,161219592,161219592,161219588
161220618,161221644,161221644,161219594,0
161220620,161221644,161220622,0,0
161220622,160956928,160956928,161220620,161220620
161221632,161222914,0,161220608,0
161221644,0,0,161220620,161220618
161222914,161742848,161221632,0,0
161224196,0,161224198,0,0
161224198,161225222,0,0,161224196
161225222,0,0,161224198,0
161350658,161218562,161350660,0,161351680
161350660,161218564,161350662,161351684,161350658
161350662,161218568,161218568,0,161350660
161351680,0,161350658,161352704,0
161351684,161350660,0,0,0
161352704,161351680,0,161353986,161353986
161353986,161352704,161352704,161355010,0
161355010,161353986,0,0,161355012
161355012,0,161355010,161356038,0
161356036,0,0,161357060,161356038
161356038,161355012,161356036,0,0
161357060,161356036,0,161358084,0
161358084,161357060,0,161480704,0
161480704,0,161358084,0,0
161481986,161483010,0,0,161481988
161481988,161483012,161481986,0,0
161481992,161483016,0,0,0
161483010,161484034,0,161481986,161483012
161483012,161484036,161483010,161481988,161483014
161483014,161484038,161483012,0,161483016
161483016,161484040,161483014,161481992,0
161484034,0,0,161483010,161484036
161484036,161485060,161484034,161483012,161484038
161484038,161485062,161484036,161483014,161484040
161484040,0,161484038,161483016,161484042
161484042,161485066,161484040,0,0
161485060,161486084,0,161484036,0
161485062,0,0,161484038,0
161485064,161486088,0,0,161485066
161485066,161486090,161485064,161484042,0
161486084,0,0,161485060,161486086
161486086,0,161486084,0,161486088
161486088,0,161486086,161485064,161486090
161486090,0,161486088,161485066,0
161742848,0,161222914,161222914,0
163053568,0,0,0,163054592
163053570,0,163055361,163055361,0
163054592,0,163053568,163053568,0
163054594,163054849,0,0,0
163055618,163054592,0,0,0
163056642,163055361,0,0,0
163315716,160956931,160956931,0,0
164102144,0,0,0,142086671
164102162,0,0,167248388,0
164102163,0,0,167248389,0
164102164,0,0,167248390,0
164102656,0,0,0,142087183
164102678,0,171704320,167248904,0
164103168,0,0,0,142087695
164103190,0,171704832,0,0
164103680,0,0,0,142088207
164103702,0,171705344,0,0
164104192,0,0,0,142088719
164104214,0,171705856,0,0
164104722,164496916,0,0,0
164104723,164496917,0,0,0
164104724,164496918,0,0,0
164104725,164496919,0,0,0
164104726,164496920,171706368,0,0
164364289,0,0,0,139461129
164364312,0,171708416,0,0
164364801,0,0,0,139461641
164364815,165282830,0,0,0
164364816,165282831,0,0,0
164364817,165282832,0,0,0
164365313,0,0,0,139462153
164365330,147982083,0,0,165282832
164365331,147982082,0,0,0
164365332,147982081,0,0,0
164365333,147981824,0,0,0
164365334,147981825,75498762,0,0
164365825,165150720,0,0,139462665
164495896,0,171707904,0,0
164496408,0,171707392,0,0
164496916,0,0,164104722,0
164496917,0,0,164104723,0
164496918,0,0,164104724,0
164496919,0,0,164104725,0
164496920,0,171706880,164104726,0
165150720,0,0,164365825,139463177
165150736,0,147981571,0,0
165151232,0,0,0,139463689
165151248,0,147981059,0,0
165151744,0,0,0,139464201
165151760,0,147849475,0,0
165152272,0,147849987,0,0
165152513,0,0,139464201,0
165152514,0,0,139464200,0
165152784,0,147850499,0,0
165153296,0,147851011,0,0
165153537,0,0,0,139724293
165153808,0,147851523,0,0
165154304,156237833,0,0,0
165154305,156237834,0,0,0
165154306,156237835,0,0,0
165154311,0,0,0,186908672
165154320,0,147852035,0,0
165154561,156237832,0,0,0
165154819,0,0,0,156237835
165154832,0,147852547,0,0
165155331,0,0,0,156238347
165155335,84806918,0,0,0
165155336,84806917,0,0,0
165155337,84806916,0,0,0
165155338,84806915,0,0,0
165155339,84806914,0,0,0
165155340,84806913,0,0,0
165155341,84806656,0,0,0
165155342,84806657,0,0,0
165155343,84806658,0,0,0
165155843,126091523,0,0,156238859
165155844,126091522,0,0,0
165155845,126091521,0,0,0
165155846,126091264,84806918,0,0
165156368,0,147854083,0,84806146
165156880,189661706,147854595,0,84805634
165282320,0,147982083,0,0
165282826,0,0,164364811,0
165282827,0,0,164364812,0
165282828,0,0,164364813,0
165282829,0,0,164364814,0
165282830,0,0,164364815,0
165282831,0,0,164364816,0
165282832,0,164365330,164364817,0
166985728,0,0,156238337,0
167248388,164102162,0,0,0
167248389,164102163,0,0,0
167248390,164102164,0,0,0
167248904,164102678,0,0,0
167379973,0,0,167380484,0
167380484,167379973,167379973,0,0
168558592,168559616,168558594,169084928,0
168558594,168559618,168558596,0,168558592
168558596,168559620,0,0,168558594
168558598,168559622,168558600,0,0
168558600,168559624,168558602,0,168558598
168558602,168559626,0,0,168558600
168558604,168559628,168558606,0,0
168558606,168559630,168558608,0,168558604
168558608,168559632,0,0,168558606
168559616,168560640,168559618,168558592,0
168559618,168560642,168559620,168558594,168559616
168559620,168560644,0,168558596,168559618
168559622,168560646,168559624,168558598,0
168559624,168560648,168559626,168558600,168559622
168559626,168560650,0,168558602,168559624
168559628,168560652,168559630,168558604,0
168559630,168560654,168559632,168558606,168559628
168559632,168560656,0,168558608,168559630
168560640,0,168560642,168559616,0
168560642,0,168560644,168559618,168560640
168560644,0,0,168559620,168560642
168560646,0,168560648,168559622,0
168560648,0,168560650,168559624,168560646
168560650,0,0,168559626,168560648
168560652,0,168560654,168559628,0
168560654,0,0,168559630,168560652
168560656,0,0,168559632,0
168820736,168821760,168820738,0,0
168820738,168821762,168820740,0,168820736
168820740,168821764,0,0,168820738
168820742,168821766,168820744,0,0
168820744,168821768,168820746,0,168820742
168820746,168821770,0,0,168820744
168820748,168821772,168820750,0,0
168820750,168821774,168820752,0,168820748
168820752,168821776,0,0,168820750
168821760,168822784,168821762,168820736,0
168821762,168822786,168821764,168820738,168821760
168821764,168822788,0,168820740,168821762
168821766,168822790,168821768,168820742,0
168821768,168822792,168821770,168820744,168821766
168821770,0,0,168820746,168821768
168821772,168822796,168821774,168820748,0
168821774,168822798,168821776,168820750,168821772
168821776,168822800,0,168820752,168821774
168822784,0,168822786,168821760,0
168822786,169082882,168822788,168821762,168822784
168822788,0,0,168821764,168822786
168822790,0,168822792,168821766,0
168822792,0,168822794,168821768,168822790
168822794,0,0,0,168822792
168822796,0,168822798,168821772,0
168822798,0,168822800,168821774,168822796
168822800,0,0,168821776,168822798
169082880,169083904,169082882,0,0
169082882,169083906,169082884,168822786,169082880
169082884,169083908,0,0,169082882
169082886,169083910,169082888,0,0
169082888,169083912,169082890,0,169082886
169082890,169083914,0,0,169082888
169082892,169083916,169082894,0,0
169082894,169083918,169082896,0,169082892
169082896,169083920,0,0,169082894
169083904,169084928,169083906,169082880,0
169083906,169084930,169083908,169082882,169083904
169083908,169084932,0,169082884,169083906
169083910,169084934,169083912,169082886,0
169083912,169084936,169083914,169082888,169083910
169083914,169084938,0,169082890,169083912
169083916,169084940,169083918,169082892,0
169083918,169084942,169083920,169082894,169083916
169083920,169084944,0,169082896,169083918
169084928,168558592,169084930,169083904,0
169084930,0,169084932,169083906,169084928
169084932,0,0,169083908,169084930
169084934,0,169084936,169083910,0
169084936,0,169084938,169083912,169084934
169084938,0,0,169083914,169084936
169084940,0,169084942,169083916,0
169084942,0,169084944,169083918,169084940
169084944,0,0,169083920,169084942
170131462,170131464,0,0,168559616
170131464,170131462,168560652,0,0
170131466,0,170131468,170131468,0
170131468,0,0,168822796,0
170132482,0,0,170132480,0
170133514,169083906,0,170133516,0
170133516,0,169082896,0,0
171181313,0,171182082,0,0
171183873,0,147850753,0,0
171442180,0,0,172235786,0
171442688,0,0,0,172754444
171442692,178257922,0,0,0
171443205,0,0,0,178257922
171444738,0,0,178260226,0
171445248,0,0,0,180356101
171704320,0,0,0,164102678
171704321,0,0,100141313,0
171704322,0,0,100141056,0
171704331,0,172098055,0,0
171704832,0,0,0,164103190
171704843,0,171966471,0,0
171705344,0,0,0,164103702
171705355,0,171966983,0,0
171705856,0,0,0,164104214
171705867,0,171967495,0,0
171706368,0,0,0,164104726
171706379,0,171968007,0,0
171706880,0,0,0,164496920
171707392,0,0,0,164496408
171707904,0,0,0,164495896
171708416,0,0,0,164364312
171835907,0,0,0,100141056
171835915,0,172098567,0,0
171966471,0,0,0,171704843
171966484,0,173016833,0,0
171966983,0,0,0,171705355
171966996,0,173017345,0,0
171967495,0,0,0,171705867
171967508,0,173017857,0,0
171968007,0,0,0,171706379
171968020,0,173018369,0,0
171968532,0,173018881,0,0
171969044,0,173019393,0,0
171969556,0,173019905,0,0
172098055,0,0,0,171704331
172098567,0,0,0,171835915
172229125,0,212993026,0,0
172230656,0,0,0,173016076
172231680,0,0,0,173017100
172231692,212862471,0,0,0
172232193,0,212862210,0,0
172232704,0,0,0,173018124
172233216,0,0,0,173018636
172233728,0,0,0,173019148
172234240,0,0,0,173019660
172234752,172752903,0,0,173020172
172235266,172753417,0,0,0
172235272,0,0,212864515,0
172235779,0,0,0,172753417
172235781,172753932,0,0,0
172235786,171442180,0,0,0
172490752,0,0,173020417,0
172490753,0,0,173020160,0
172490754,0,0,173020161,0
172490758,0,172752896,173020165,0
172491270,0,172753408,0,0
172492294,0,172754432,0,0
172493318,0,172755456,0,0
172752896,0,0,173020166,172490758
172752897,0,0,173020167,0
172752898,0,0,173020168,0
172752900,0,0,173020170,0
172752901,0,0,173020171,0
172752902,0,0,173020172,0
172752903,0,0,172234752,0
172753408,0,0,0,172491270
172753417,0,172235779,172235266,0
172753932,0,0,172235781,0
172754432,0,0,0,172492294
172754444,0,171442688,0,0
172754950,0,0,179830787,0
172754954,180486659,0,0,0
172755456,0,0,0,172493318
172756998,0,180356096,0,0
172758016,172759297,0,0,0
172758019,172759042,0,0,0
172758532,0,0,0,172759042
172759042,0,172758532,172758019,0
172759297,84542209,0,172758016,0
173016076,0,172230656,0,0
173016833,0,0,0,171966484
173017099,0,173017100,0,0
173017100,0,172231680,0,0
173017345,0,0,0,171966996
173017607,0,0,0,173017606
173017857,0,0,0,171967508
173018124,0,172232704,0,0
173018369,0,0,0,171968020
173018636,0,172233216,0,0
173018881,0,0,0,171968532
173019148,0,172233728,0,0
173019393,0,0,0,171969044
173019660,0,172234240,0,0
173019905,0,0,0,171969556
173020160,172490753,0,0,0
173020161,172490754,0,0,0
173020165,172490758,0,0,0
173020166,172752896,0,0,0
173020167,172752897,0,0,0
173020168,172752898,0,0,0
173020170,172752900,0,0,0
173020171,172752901,0,0,0
173020172,172752902,172234752,0,0
173020417,172490752,0,0,0
173277184,0,0,0,173539332
173277186,0,173408771,0,0
173277696,0,0,0,173539844
173279489,0,0,173540868,173541379
173280001,0,0,0,173541891
173408771,173277186,0,0,0
173539332,0,173277184,0,0
173539844,0,173277696,0,0
173540868,173279489,0,0,0
173541379,0,173279489,0,0
173541891,0,173280001,0,0
173670912,0,0,174854152,174854152
173935106,0,173670912,0,0
174588929,0,174851072,0,0
174850048,174851072,0,0,0
174851072,174852096,0,174850048,174588929
174851074,174852098,174851076,0,0
174851076,174852100,0,0,174851074
174852096,0,174852098,174851072,0
174852098,174853122,0,174851074,174852096
174852100,0,174852102,174851076,0
174852102,174853126,0,0,174852100
174853122,0,0,174852098,0
174853124,174854148,174853126,0,0
174853126,0,0,174852102,174853124
174854144,0,174854146,0,0
174854146,174855170,174854148,0,174854144
174854148,174855172,0,174853124,174854146
174854152,174855176,173670912,0,0
174855170,0,174855172,174854146,0
174855172,0,0,174854148,174855170
174855174,0,174855176,0,0
174855176,174856200,0,174854152,174855174
174856200,0,0,174855176,0
175112194,0,0,175112196,0
175112196,175112194,175112198,0,0
175112198,0,0,0,175112196
175636480,175637504,175636482,0,0
175636482,175637506,175636484,0,175636480
175636484,175637508,0,0,175636482
175637504,175638528,175637506,175636480,0
175637506,175638530,175637508,175636482,175637504
175637508,175638532,0,175636484,175637506
175638528,0,175638530,175637504,0
175638530,0,175638532,175637506,175638528
175638532,0,175638532,175637508,175638530
175639553,0,175639555,175639555,0
175639555,175640579,175640579,0,175639553
175640579,175641603,175641603,175639555,0
175641601,0,175641603,175641603,0
175641603,175641601,0,175640579,0
175641857,0,0,175641601,0
175642624,175639553,0,175642626,0
175642626,0,0,175642628,0
175642628,175644930,0,0,0
175642882,175642624,0,0,0
175643648,175644676,0,175643652,0
175643652,175643648,0,175644930,0
175644672,0,175644674,175644674,175644930
175644674,0,175644676,175644676,175644672
175644676,175644674,0,175643648,0
175644930,175643652,175643652,175642628,0
175645698,0,0,175644674,0
176422914,0,0,176555010,0
176555008,0,176555010,176556032,0
176555010,176422914,0,176556034,176555008
176556032,176555008,176556034,0,0
176556034,176555010,0,0,176556032
176685057,0,0,176817153,0
176685059,0,176685061,0,0
176685061,176817157,0,0,176685059
176817153,176685057,0,176818177,0
176817157,0,0,176685061,0
176818177,176817153,0,0,0
176819205,0,0,176820229,0
178257920,178258944,178257922,0,0
178257922,178258946,171443205,171442692,178257920
178258178,178259202,0,0,0
178258944,178259968,178258946,178257920,0
178258946,178259970,0,178257922,178258944
178259202,178260226,178258944,178258178,0
178259968,178259968,178259970,178258944,0
178259970,0,0,178258946,178259968
178260226,171444738,178259968,178259202,0
179179790,0,179180814,0,0
179180814,0,0,0,179179790
179830787,172754950,0,0,0
179962371,0,0,179962372,0
180355077,0,0,0,181403650
180355584,0,181404678,0,0
180355587,0,181404674,0,0
180356096,0,0,0,172756998
180356101,0,171445248,0,0
180356610,181405696,0,0,0
180486657,181403654,0,0,0
180486659,0,0,172754954,0
180880384,172228619,0,0,0
181141504,181142528,0,0,0
181141506,181142530,181141508,0,0
181141508,181142532,181141510,0,181141506
181141510,181142534,181141512,0,181141508
181141512,181142536,181141514,0,181141510
181141514,181142538,0,0,181141512
181142528,181143552,181142530,181141504,0
181142530,181143554,0,181141506,181142528
181142532,0,0,181141508,181403652
181142534,181143558,0,181141510,0
181142536,181143560,181142538,181141512,0
181142538,0,0,181141514,181142536
181143552,0,181143554,181142528,0
181143554,181144578,0,181142530,181143552
181143558,181144582,181143560,181142534,0
181143560,181144584,181143562,181142536,181143558
181143562,181144586,0,0,181143560
181144576,181145600,181144578,0,0
181144578,0,181144580,181143554,181144576
181144580,181145604,0,0,181144578
181144582,181145606,181144584,181143558,181405700
181144584,181145608,0,181143560,181144582
181144586,181145610,0,181143562,0
181145600,181146624,0,181144576,0
181145602,181146626,181145604,0,0
181145604,181146628,181145606,181144580,181145602
181145606,181146630,0,181144582,181145604
181145608,181146632,181145610,181144584,0
181145610,181146634,0,181144586,181145608
181146624,0,181146626,181145600,0
181146626,0,181146628,181145602,181146624
181146628,181405698,0,181145604,181146626
181146630,0,181146632,181145606,0
181146632,0,181146634,181145608,181146630
181146634,0,0,181145610,181146632
181403650,181404674,180355077,0,0
181403652,0,181142532,181403654,181404678
181403654,0,181403652,180486657,0
181404674,0,181403650,0,180355587
181404678,0,0,181403652,180355584
181404680,0,180486661,0,0
181405696,0,181405698,180356610,0
181405698,0,181146628,181146628,181405696
181405700,0,181144582,0,0
182977030,0,182977032,0,0
183108098,0,183108100,0,0
183108100,183108098,0,183108613,183108098
183108613,183108100,0,0,0
183109635,0,183109637,0,0
183109637,0,0,0,183109635
183109641,183109643,183109643,0,0
183239179,0,0,183241227,0
183500802,0,0,183632898,0
183500804,183501828,0,183500802,0
183500814,183500816,0,183500812,183501838
183501824,183502848,183500800,0,0
183501828,183502852,0,0,0
183501836,183502860,183501838,0,0
183501838,183501840,183500814,183500814,183502862
183501840,0,0,183501838,0
183502856,183502858,0,0,0
183502860,0,183502862,183501836,0
183502862,183502864,183501838,183501838,183502860
183502864,0,0,183502862,0
183763968,0,88083734,0,0
183764996,0,0,183764992,183764998
183765002,0,0,183765004,0
183765004,0,0,183765004,0
183767046,0,183767042,0,0
183767048,183767052,183767052,0,0
183767050,0,183767052,183767052,0
183767052,183767054,183767054,0,0
183767054,185861637,0,0,0
183768070,183768068,183768068,0,0
183769094,0,183769092,0,0
184287234,0,0,184419330,0
184287236,184288260,184288260,0,183108105
184287490,184288514,0,184419586,0
184287492,0,184287490,184287490,0
184287494,0,184287492,184287492,0
184288260,184289284,0,0,0
184288514,184289538,0,184287490,0
184289280,0,0,0,184289538
184289284,0,0,184288260,0
184289538,0,184289280,184288514,0
184419328,0,184419330,0,0
184419330,184287234,184287234,0,0
184419334,0,0,183109643,0
184419586,184287490,0,0,0
184811527,0,0,184943623,0
185075200,185076224,0,185074176,0
185076224,195300364,0,185075200,0
185078272,0,185077248,0,0
185860096,0,0,0,147853317
185860608,190972421,0,0,0
185860609,190972422,0,0,0
185862148,0,185862149,0,0
185862657,0,0,0,190841861
185862661,0,88212762,0,0
185863169,70778880,0,0,0
185863682,0,0,0,70778880
186384896,0,186384898,186515968,186385154
186384898,186385922,0,186515970,186384896
186384900,186385924,186384902,186515972,0
186384902,186385926,0,0,186384900
186385154,186386178,186384896,186516226,186385156
186385156,186386180,186385154,0,0
186385920,186386944,186385922,0,186386178
186385922,186386946,186385924,186384898,186385920
186385924,186386948,186385926,186384900,186385922
186385926,0,0,186384902,186385924
186386178,186387202,186385920,186385154,186386180
186386180,0,186386178,186385156,0
186386944,186387968,186386946,186385920,0
186386946,186387970,186386948,186385922,186386944
186386948,186387972,0,186385924,186386946
186387202,0,0,186386178,0
186387968,0,0,186386944,0
186387970,0,186387972,186386946,0
186387972,0,0,186386948,186387970
186515968,186384896,186515970,0,186516226
186515970,186384898,186515972,0,186515968
186515972,186384900,0,0,186515970
186516226,186385154,186515968,186517250,0
186517250,186516226,0,0,0
186908672,0,165154311,0,186908930
186908930,0,186908672,0,186908932
186908932,0,186908930,0,0
187303426,187171330,0,187304450,0
187695104,0,0,187695106,0
187695106,0,186908930,0,0
188483080,0,0,188484104,0
188484104,0,188484106,0,0
188485128,188484104,188484104,0,0
188743681,0,0,189531144,189531655
188743682,0,0,189531145,0
188743683,0,0,189531146,0
188743684,0,0,189531147,0
188743685,0,0,189531148,0
188743686,0,0,189531149,0
188743687,0,190842880,189531150,0
188744193,0,0,0,189532167
188744196,191102978,0,0,0
188744199,0,190843392,0,0
188744705,0,0,0,189792265
188744711,0,190578688,0,0
188745217,0,0,0,189792777
188745218,0,191104000,0,0
188745223,0,190579200,0,0
188745729,0,0,0,189793289
188745734,0,0,0,191105028
188745735,0,190579712,0,0
188746241,0,0,0,189793801
188746247,0,190580224,0,0
188746753,193332225,0,0,189794313
188746754,193332226,0,0,0
188746755,193332227,0,0,0
188746756,193332228,0,191106050,0
188746757,193332229,0,0,0
188746758,193332230,0,0,0
188746759,193332231,190580736,0,0
189399809,0,0,193201153,0
189530112,120061958,0,126092288,120193541
189530113,0,0,84805382,0
189530114,0,0,84805381,0
189530115,0,0,84805380,0
189530116,0,0,84805379,0
189530117,0,0,84805378,0
189530118,0,0,84805377,0
189530126,0,190841344,0,0
189530638,0,190841856,0,0
189531144,188743681,0,0,0
189531145,188743682,0,0,0
189531146,188743683,0,0,0
189531147,188743684,0,0,0
189531148,188743685,0,0,0
189531149,188743686,0,0,0
189531150,188743687,190842368,0,0
189531655,0,188743681,0,0
189532160,189792258,0,0,0
189532161,189792259,0,0,0
189532162,189792260,0,0,0
189532163,189792261,0,0,0
189532164,189792262,0,0,0
189532165,189792263,0,0,0
189532166,189792264,0,0,0
189532167,189792265,188744193,0,0
189532417,189792257,0,0,0
189661703,0,0,84805632,84805377
189661704,0,0,84805633,0
189661705,0,0,84805634,0
189661706,0,0,165156880,0
189661707,0,0,147854595,0
189661708,0,0,147854594,0
189661709,0,0,147854593,0
189661710,0,190840832,147854336,0
189792256,0,0,0,120064003
189792257,0,0,189532417,0
189792258,0,0,189532160,0
189792259,0,0,189532161,0
189792260,0,0,189532162,0
189792261,0,0,189532163,0
189792262,0,0,189532164,0
189792263,0,0,189532165,0
189792264,0,0,189532166,0
189792265,0,188744705,189532167,0
189792768,0,0,0,120064515
189792777,0,188745217,0,0
189793289,0,188745729,0,0
189793801,0,188746241,0,0
189794307,190054401,0,0,0
189794309,190054403,0,0,0
189794313,0,188746753,0,0
189794825,0,193332225,0,0
189795335,0,0,0,190054916
189795337,0,193331713,0,0
190054401,0,0,189794307,0
190054403,0,0,189794309,0
190054916,0,189795335,0,0
190055943,0,193200641,0,0
190578688,0,0,190843392,188744711
190578689,0,0,190843393,0
190578690,0,0,190843394,0
190578691,0,0,190843395,0
190578692,0,0,190843396,0
190578693,0,0,190843397,0
190579200,0,0,0,188745223
190579205,0,68552449,0,0
190579712,0,0,0,188745735
190580224,0,0,0,188746247
190580736,0,0,0,188746759
190581248,0,0,0,193332231
190581760,0,0,0,193331719
190582272,0,0,0,193200135
190582784,0,0,0,193200647
190710278,0,0,70778880,190843397
190840832,0,0,147854337,189661710
190840833,0,0,147854338,0
190840834,0,0,147854339,0
190840835,0,0,147854340,0
190840836,0,0,147854341,0
190841344,0,0,0,189530126
190841856,0,0,0,189530638
190842368,0,0,0,189531150
190842880,0,0,0,188743687
190843392,190578688,0,0,188744199
190843393,190578689,0,0,0
190843394,190578690,0,0,0
190843395,190578691,0,0,0
190843396,190578692,0,0,0
190843397,190578693,190710278,0,0
190972421,0,0,185860608,147854341
190972422,0,0,185860609,0
191102976,191104000,191102978,0,0
191102978,191104002,191102980,188744196,191102976
191102980,191104004,0,0,0
191104000,191105024,191104002,191102976,188745218
191104002,191105026,191104004,191102978,191104000
191104004,191105028,0,191102980,191104002
191105024,191106048,191105026,191104000,0
191105026,191106050,191105028,191104002,191105024
191105028,191106052,188745734,191104004,191105026
191106048,0,191106050,191105024,0
191106050,188746756,191106052,191105026,191106048
191106052,0,0,191105028,191106050
192151552,189530123,0,0,0
192416776,0,191106048,191106048,0
192417798,188744705,0,0,0
193200131,0,0,193331715,0
193200135,0,190582272,0,0
193200641,0,0,0,190055943
193200647,0,190582784,0,0
193201153,189399809,0,0,0
193331713,0,0,0,189795337
193331715,193200131,0,0,0
193331716,0,0,0,193331715
193331719,0,190581760,0,0
193332225,0,0,188746753,189794825
193332226,0,0,188746754,0
193332227,0,0,188746755,0
193332228,0,0,188746756,0
193332229,0,0,188746757,0
193332230,0,0,188746758,0
193332231,0,190581248,188746759,0
193727488,0,193727490,0,0
193727490,0,0,0,193727488
194772992,194774016,0,194905088,0
194772994,0,194772996,0,60038146
194772996,0,0,0,194772994
194773250,194774274,0,0,0
194774016,194775040,194774018,194772992,0
194774018,194775042,0,0,0
194774274,194775298,0,194773250,0
194775040,194776064,194776064,194774016,0
194775042,194776066,0,194774018,0
194775044,194776068,194776068,194775046,0
194775046,0,0,0,194775044
194775298,194776322,194774274,194774274,0
194776064,0,0,194775040,0
194776066,194777090,0,194775042,0
194776068,194777092,194776070,194775044,0
194776070,194777094,0,194776068,0
194776322,0,0,194775298,0
194777090,194778114,0,194776066,0
194777092,0,194777094,194776068,0
194777094,0,0,194776070,194777092
194778114,194779138,0,194777090,0
194779138,0,194778114,194778114,0
195297280,195298304,0,0,195298304
195297282,0,0,0,195298306
195297284,195298308,195429378,195429378,0
195297286,0,0,195298310,195299334
195298304,0,195297280,195297280,0
195298306,195299330,195297282,0,0
195298308,0,0,195297284,0
195299328,0,195298304,0,0
195299330,0,0,195298306,195429378
195299332,195429380,195429380,0,195300354
195299334,0,0,0,195300358
195299338,0,0,172753413,0
195300354,0,0,195299332,0
195301376,0,0,195301378,0
195301380,0,0,195301382,0
195301384,195302408,0,0,0
195301386,0,0,134659,0
195301388,0,0,134659,0
195302410,195302408,0,0,0
195429378,195297284,195299330,0,0
195429380,195298308,0,195299332,0
196083714,196084738,0,0,0
196083718,0,196084742,0,0
196083722,196084746,0,0,0
196083724,0,0,0,196084748
196084736,0,0,0,196083712
196084738,0,0,196083714,0
196084742,0,0,0,196083718
196084746,0,0,196083722,0
196084748,0,196083724,0,0
196085760,0,0,196086784,0
196085764,0,196086788,0,0
196085766,0,0,0,196086790
196085768,0,0,0,196086792
196085770,0,0,196086794,0
196086784,0,0,0,196085760
196086788,0,0,0,196085764
196086790,0,196085766,0,0
196086792,0,196085768,0,0
196086794,196085770,0,0,0
196215820,0,196216844,0,0
196216844,0,0,0,196215820
196346369,0,0,0,197264392
196346370,197002244,0,0,0
196346884,0,0,0,197002246
196346886,196870156,0,0,0
196608000,0,0,197264390,0
196608006,0,196609030,0,0
196609024,196609282,0,0,0
196609026,0,0,196609282,0
196609282,0,0,197264388,0
196870144,196871168,196870146,0,0
196870146,196871170,196870148,0,196870144
196870148,196871172,196870150,0,196870146
196870150,196871174,196870152,197002246,196870148
196870152,196871176,196870154,0,196870150
196870154,196871178,196870156,0,196870152
196870156,0,0,196346886,196870154
196871168,0,196871170,196870144,0
196871170,0,196871172,196870146,196871168
196871172,0,196871174,196870148,196871170
196871174,0,196871176,196870150,196871172
196871176,0,196871178,196870152,196871174
196871178,0,0,196870154,196871176
197002244,0,197002246,196346370,0
197002246,196870150,196346884,0,197002244
197132288,0,197132290,0,0
197132290,0,0,0,197132288
197132292,197133316,0,197264388,0
197132294,197133318,197132296,197264390,0
197132296,0,197132298,197264392,197132294
197132298,0,196870146,0,197132296
197133314,0,197133316,0,0
197133316,0,197133318,197132292,197133314
197133318,0,0,197132294,197133316
197264386,0,197264388,0,0
197264388,197132292,197264390,0,197264386
197264390,197132294,197264392,0,197264388
197264392,197132296,196346369,0,197264390
197918720,197919744,197918722,0,0
197918722,197919746,197918724,0,197918720
197918724,197919748,0,0,197918722
197918978,197922050,0,0,197920002
197919744,0,197919746,197918720,0
197919746,0,197919748,197918722,197919744
197919748,0,0,197918724,197919746
197920002,0,197918978,197921026,0
197922050,0,0,197918978,0
198443008,0,198443010,198575104,198443266
198443010,0,198443012,198575106,198443008
198443012,0,198443014,0,198443010
198443014,198444038,0,198575110,198443012
198443266,198444290,198443008,0,0
198444038,198445062,198444040,198443014,0
198444040,0,0,0,198444038
198444290,198445314,0,198443266,0
198445062,198446086,0,198444038,0
198445314,198446338,0,198444290,0
198446080,198447104,198446082,0,198446338
198446082,198447106,198446084,0,198446080
198446084,0,198446086,0,198446082
198446086,0,0,198445062,198446084
198446338,0,198446080,198445314,0
198447104,0,198447106,198446080,0
198447106,0,0,198446082,198447104
198575104,198443008,198575106,0,0
198575106,198443010,0,0,198575104
198575110,198443014,0,0,0
200802304,200807424,200803328,200803328,0
200802308,200803328,200804354,0,0
200803328,200802304,200802308,0,0
200803330,0,200804354,0,0
200803332,0,200804354,0,0
200804352,0,0,200802304,0
200804354,200803332,200807426,0,200803332
