mapId,posX,posY,subAreaId,outdoor,name
54167370,-67,-74,611,True,
54179149,0,0,606,True,
147588608,-20,-56,70,True,
54172491,-77,-75,603,True,
54166334,-65,-62,604,True,
54171987,-76,-83,606,True,
54177067,-86,-43,602,True,
126094613,1,-50,519,True,
54161725,-56,-61,604,True,
147720200,0,0,70,True,
54167335,-67,-39,602,True,
54165822,-64,-62,604,True,
54173486,-79,-46,601,True,
54172456,-77,-40,601,True,
201853953,6,0,927,False,
54181201,0,0,610,True,
189793289,5,-22,98,True,
54178125,0,0,606,True,
54155565,0,0,652,True,
169084938,24,31,861,True,
54167333,-67,-37,602,True,
54166833,-66,-49,604,True,
54156618,0,0,604,True,
54153550,0,0,609,True,
156239370,-5,-34,56,True,
54171940,-76,-36,600,True,
54168363,-69,-43,602,True,
54171477,-75,-85,610,True,
54160194,-53,-66,604,True,
117444610,20,8,801,True,
54162740,-58,-52,604,True,
54159655,-52,-39,650,True,
54171939,-76,-35,600,True,
54168919,-70,-87,610,True,
54171422,-75,-30,602,True,
236718080,12,2,1046,False,The Ripper's Altar - Exit
54165303,-63,-55,615,True,
71305216,0,0,941,False,
54164279,-61,-55,615,True,
54171978,-76,-74,603,True,
54176048,-84,-48,602,True,
54162238,-57,-62,604,True,
71305220,0,0,944,False,
54167358,-67,-62,604,True,
156242435,1,-41,56,True,
54172975,-78,-47,602,True,
54160202,-53,-74,609,True,
71306242,0,0,943,False,
54157642,0,0,604,True,
169216000,0,0,860,True,
54167342,-67,-46,604,True,
173411329,0,0,1036,True,
54175016,-82,-40,600,True,
129763328,-8,-5,822,True,
201326592,0,0,928,True,
71303168,0,0,941,False,
54172999,-78,-71,603,True,
169083914,23,31,861,True,
196608002,0,-7,911,False,Chocolate Museum
126092570,-3,-55,519,True,
54167873,-68,-65,608,True,
54177062,-86,-38,602,True,
54174540,-81,-76,606,True,
54155590,0,0,615,True,
54173998,-80,-46,601,True,
71306246,0,0,945,False,
54162230,-57,-54,604,True,
204998145,20,-22,941,True,
196609024,-3,-9,912,False,Chocomancers' Secret Conference Room
54155586,0,0,602,True,
206176773,16,-32,943,True,
54171985,-76,-81,606,True,
173280256,19,-60,872,True,
71303170,0,0,943,False,
201851904,2,0,927,True,
54162251,-57,-75,609,True,
189793284,5,-27,98,True,
54156585,0,0,651,True,
169083906,23,27,860,True,
231997700,0,0,451,True,
229900290,0,6,482,False,Sidekick Inn
174330372,0,0,875,True,Mastodon Cemetery
120590853,0,-33,30,False,
126092057,-4,-54,519,True,
147588610,-20,-54,70,True,
201850882,0,2,927,True,
54176049,-84,-49,602,True,
115606023,28,-14,798,True,
111674626,0,0,615,True,
169082884,22,28,860,True,
120592899,2,-34,30,False,
173278723,16,-57,874,True,
90706690,19,23,32,True,
126096155,4,-56,519,True,
173278720,16,-60,872,True,
156239876,-4,-40,56,True,
153891078,0,0,450,True,
161220608,1,-8,855,True,
115609089,31,-17,798,True,
64749572,0,0,755,True,The Kwakwa's Nest - First Room
161352704,-4,-8,855,True,
163580420,0,0,702,True,Haunted House - Third Room
103549440,3,-17,95,False,Kerub's Attic
229901312,0,6,482,False,Sidekick Inn
159650319,-24,-50,43,True,
109576705,-59,-74,790,False,Nileza's Laboratory - First Room
206045701,18,-32,943,True,
130547716,0,0,824,True,
201852417,3,1,927,True,Oasis Entrance (Misery's Desert)
153883906,0,0,450,True,
156238339,-7,-41,56,True,
126223636,-7,-49,519,True,
206176769,16,-36,943,True,
202379264,4,-3,931,False,Blood Throne - Fifth Room
161353986,-5,-9,855,True,
198971398,0,0,325,True,
156238851,-6,-41,56,True,
109578753,-59,-74,790,False,Nileza's Laboratory - Third Room
204997889,19,-24,941,True,
161355786,0,0,855,True,
156239873,-4,-43,56,True,
161355780,0,0,855,True,
90833665,9,24,32,True,
239616017,-52,-45,1076,False,
239602714,27,26,1098,False,
239618577,-63,-86,1078,False,
233310212,0,0,1122,True,26 - Cemetery (Teams)
206045191,17,-30,943,True,
90835971,0,0,32,True,
204998153,0,0,941,True,
116916230,21,-11,163,False,
147588106,-21,-46,70,True,
171182084,-57,-1,877,False,
239606285,1,26,1069,False,
186648578,-50,-83,897,False,
239607818,-17,8,1066,False,
179830788,-16,29,517,True,
116916234,26,-8,161,False,
186649606,-48,-80,897,False,
206046723,17,-34,943,False,
72351744,-1,33,154,False,Dragon Pig's Den - First Room
181142532,-13,31,495,True,
171185156,0,0,54,True,Storm Platform
116916228,28,-12,162,False,
116917256,24,-10,161,False,
179830787,-16,28,517,True,
197004290,0,0,911,True,
116920320,0,0,1036,True,
157548544,29,9,700,False,Kanniball Village - First Room
213256200,0,0,984,False,
206176772,16,-33,943,True,
186647811,0,0,1036,True,
104333831,0,0,94,True,Bworker's Cave - First Room
90704897,16,26,32,True,
166463753,-20,-34,525,True,
213123080,0,0,984,False,
72359940,0,0,154,True,Dragon Pig's Den - Twelfth Room
201327106,1,2,928,True,
201459970,0,0,928,True,
210242560,39,-44,954,False,Spirit Abode - Fourth Room
213125130,0,0,984,False,
181146628,-9,31,495,True,
100925955,0,33,11,False,
233315336,0,0,1122,True,42 - Belladonna (Teams)
213123084,0,0,984,False,
157548549,0,0,700,True,
213255174,0,0,984,False,
166462731,-20,-34,525,True,
112466185,0,0,789,True,
147589130,-19,-46,70,True,
181146626,-9,30,495,True,
104337927,0,0,94,True,Bworker's Cave
105121026,66,6,751,False,Jail
213126144,0,0,984,False,
213128198,0,0,984,False,
213255178,0,0,984,False,
206045190,17,-31,943,True,
84411398,-4,30,23,True,
201327619,2,3,928,True,
72353792,-1,33,154,False,Dragon Pig's Den - Third Room
210241536,39,-44,954,False,Spirit Abode - Third Room
162791450,0,0,851,False,Brakmar Haven Bag
147589634,-18,-54,70,True,
213123082,0,0,984,False,
181144584,-11,33,495,True,
196870148,-1,-5,911,True,
54165817,-64,-57,615,True,
54174506,-81,-42,601,True,
147590155,-17,-45,70,True,
54170453,-73,-85,610,True,
54167852,-68,-44,602,True,
54176559,-85,-47,602,True,
173280513,19,-61,872,True,
126092040,-4,-37,178,True,
54165845,-64,-85,610,True,
54171466,-75,-74,603,True,
54169381,-71,-37,602,True,
126226188,0,0,809,True,
117443584,17,12,801,True,
54163774,-60,-62,604,True,
54163258,-59,-58,615,True,
54172969,-78,-41,601,True,
154637,-46,13,453,True,
168559620,26,28,866,True,
154644,-46,20,466,True,
139461121,-20,-44,521,True,
168559624,26,30,867,True,
183108107,-27,24,896,True,
183109643,-38,23,896,True,
233308170,0,0,885,True,35 - The Possessed I (Duel)
157696,-52,0,453,True,
161283,-59,3,453,True,
112459776,-59,-81,789,True,
233314312,0,0,1122,True,41 - Brakmar (Teams)
119278083,21,18,807,False,Aquadome - Exit
136317444,0,0,210,True,Labyrinth of Souls
22547203,-55,-4,461,False,
60036098,-74,-71,605,True,
203687170,15,-20,929,True,
157704,-52,8,454,True,
157703,-52,7,454,True,
208143360,22,-24,947,False,Valley of the Lady of the Water - Second Room
161293,-59,13,453,True,
112468233,0,0,789,True,
60034563,-77,-70,605,True,
232001794,0,0,1036,True,
198972416,-2,25,325,False,Crocabulia's Lair - Fifth Room
112461068,-58,-87,789,True,
54529024,6,0,601,False,
198968320,-2,25,325,False,Crocabulia's Lair - First Room
161481988,-13,-19,857,True,
54532129,-74,-42,601,False,
233308160,0,0,1122,True,11 - Cracklers (Teams)
155152,-47,16,466,True,
154129,-45,17,466,True,
54537239,-77,-42,601,False,
112460041,-59,-86,789,True,
203688196,15,-20,929,True,
155659,-48,11,453,True,
144972036,0,0,836,True,
157720,-52,24,453,True,
138500,0,0,232,True,
218892288,-28,37,1010,False,Black Rat's Moumousetrap - Third Room
218105856,4,0,970,False,
231998468,0,0,453,True,
60040451,0,0,605,True,
138242,0,0,232,True,
157954,-52,-2,453,True,
54526997,2,21,601,False,
159650305,-24,-64,43,True,
59506948,-80,-77,622,True,Snowfoux Caverns
106430464,-3,-4,913,False,Waddict Foundry - First Room
110888967,-60,-69,785,True,
160515,-57,-3,457,True,
169348103,0,0,871,True,Koutoulou's Temple - Fourth Room
156678,-50,6,453,True,
59510018,-77,-76,622,True,Snowfoux Caverns
153345,-43,-1,451,True,
133632,-5,0,232,True,
57936641,-52,-45,653,False,Sakai Mine Dungeon - Third Room
59508742,-78,-73,622,True,Snowfoux Caverns
60037123,-72,-70,605,True,
159766,-56,22,454,True,
59517186,-75,-75,621,False,Snowfoux Den - Exit
135686,-9,6,233,True,
153886978,0,0,443,True,
156893704,34,12,93,True,
151827,-40,-19,209,True,
161486086,-9,-20,857,True,
60037122,-72,-71,605,True,
221777408,-5,3,1018,False,Gob Akademy - Fourth Room
189663240,0,0,97,True,
136197,-10,5,233,True,
60037121,-72,-72,605,True,
57939713,-52,-45,653,False,Sakai Mine Dungeon - Exit
85721603,-15,-5,231,False,
94114816,1,26,297,False,Scaraleaf Dungeon - Fifth Room
159648770,-27,-63,43,True,
135938,-9,-2,232,True,
57935617,-52,-45,653,False,Sakai Mine Dungeon - Second Room
60036613,-73,-68,605,True,
60030976,-84,-73,605,True,
94113792,1,26,297,False,Scaraleaf Dungeon - Fourth Room
160282,-57,26,453,True,
221775360,-5,3,1018,False,Gob Akademy - Second Room
104596999,0,0,284,True,
110630401,0,0,788,True,
153891074,0,0,450,True,
235147011,6,9,1042,True,
94111746,1,26,297,False,Scaraleaf Dungeon - Basement
94115846,0,0,297,True,Scaraleaf Dungeon
221778432,-5,3,1018,False,Gob Akademy - Fifth Room
185992198,0,0,1036,True,
160778,-58,10,453,True,
138251,-14,11,253,True,
187696644,0,0,54,True,
224395264,0,0,1021,True,
156684,-50,12,454,True,
34475270,-40,-16,319,False,The Labyrinth of the Minotoror - Sixth Room
184943621,-21,-60,59,False,
224395776,1,0,1021,True,
34474242,-39,-14,319,False,The Labyrinth of the Minotoror - Seventeenth Room
163079,-62,-7,471,True,
184812551,20,29,864,False,
156685,-50,13,454,True,
184813571,-14,35,61,False,
5,0,0,233,True,
34342150,-36,-16,319,False,The Labyrinth of the Minotoror - Tenth Room
139272,-16,8,253,True,
184943617,4,8,828,False,
175114240,8,-73,879,False,
184813581,0,0,864,True,
34346246,0,0,210,True,Minotot Room
68421641,11,2,479,True,
184812547,-14,35,61,False,
34473222,-38,-16,319,False,The Labyrinth of the Minotoror - Eighth Room
154010373,-1,-5,20663,True,
185993224,0,0,480,True,
34473476,-39,-11,210,False,Antechamber
68552192,4,-7,180,True,
22806530,-51,9,470,False,Bherb's Gully - Second Room
184943619,-14,35,61,False,
34341128,-37,-17,319,False,The Labyrinth of the Minotoror - Fourth Room
153088,-43,0,451,True,
57671680,-74,-81,606,True,
161025,-58,-1,457,True,
160774,-58,6,453,True,
134656,-7,0,232,True,
90969609,11,9,32,False,
153883910,0,0,450,True,
68552707,3,-4,180,True,
184945671,0,0,59,True,
159744,-56,0,453,True,
138252,-14,12,253,True,
34472452,-37,-11,210,False,Minotot Room - Exit
68422148,12,-3,1,True,
152833,-42,-1,451,True,
34346248,0,0,210,True,Minotoror Room
158465,-53,-1,453,True,
145754629,0,0,1036,True,
213647618,-22,35,980,False,
68421636,11,-3,1,True,
90966537,5,9,32,False,
208405510,0,0,949,True,Fouxwork Factory - Second Room
99746307,23,-7,161,True,
172235780,-18,33,280,True,
204474368,-11,-12,939,False,Eliocalypse Storm - King Sheran Sharm's Throne
164233734,-30,-28,525,True,
172230657,-28,30,280,True,
237778950,0,0,904,True,
189530632,-1,-21,97,True,
185336832,-15,37,61,False,Forgotten Crypt
227411968,0,0,1031,True,
24118273,-53,15,464,True,
147852547,-8,-18,169,True,
235929604,0,0,1036,True,
99616513,27,-11,162,True,
75498761,-18,-12,231,True,
75629313,-21,-4,231,True,
104859141,-5,10,277,False,
99615492,25,-14,164,True,
126617600,-7,-60,519,False,
104991241,0,0,8,True,
209453062,20,-26,941,False,
76808706,-44,44,762,True,
128059401,-10,-51,518,True,
142085642,-31,-40,68,True,
223875072,29,-88,1030,False,Chamber of Evils - Fifth Room
166986760,0,0,493,True,Blop Fields - Royal Morello Cherry Blop Room
24117761,-54,15,464,True,
87557122,2,2,469,False,
147849220,-14,-11,33,True,
209586690,0,0,952,True,
164233741,-30,-21,525,True,
128058882,-9,-58,518,True,
138674178,1,6,827,True,
237901830,0,0,904,True,
147851010,-11,-17,33,True,
172235782,-18,35,280,True,
99748099,20,-13,163,True,
209455110,20,-31,951,False,Pandawushu Dojo
227280644,35,-70,1031,True,
139463686,-15,-39,521,True,
127926797,-5,-47,518,True,
172360199,-33,36,280,True,
209458182,21,-27,951,False,Archive Room
172231182,-27,43,886,True,
152835072,5,-1,447,False,Kardorim's Crypt - Exit
209456136,38,-42,963,True,Astral Clearing
128059404,-10,-48,518,True,
26740740,0,0,783,True,Lair of the Kralove - Third Room
210634245,-4,0,956,True,
160959747,6,-2,856,True,
153879299,1,-3,450,True,
75500544,-14,-3,231,True,
75500803,-14,-6,231,True,
153888004,0,0,449,True,
172361986,0,0,1036,True,
185861634,-3,-7,2,True,
99616002,26,-12,162,True,
149685252,0,0,175,True,Ancestral Domain - Second Room
68419590,7,-1,479,True,
172229122,-31,31,280,True,
75500801,-14,-4,231,True,
197394432,-1,-7,914,False,The Crunchery - First Room
99615749,26,-5,161,True,
72619012,0,34,11,True,
75499520,-16,-3,231,True,
185860609,-5,-8,2,True,
153883908,0,0,450,True,
216402698,-34,-59,1011,True,
128059911,-11,-53,518,True,
210633219,-2,-2,956,True,
173539328,13,-65,873,True,
128061959,0,0,518,True,
216401408,-33,-54,1011,True,
173540868,16,-61,873,True,
185861123,-4,-6,2,True,
210633734,-3,1,956,True,
101715473,5,-7,181,True,
121374214,0,0,82,True,Royal Gobball's Court - Second Room
153881600,5,-1,449,True,
101714451,3,-6,181,True,
128058369,-8,-59,518,True,
75500804,-14,-7,231,True,
216269576,-31,-58,1011,True,
72617987,-2,33,11,True,
164102158,-29,-20,525,True,
75501315,-13,-6,231,True,
172234754,-20,31,280,True,
101715463,4,-12,100,False,
216272140,0,0,1011,True,
153880835,4,-3,450,True,Incarnam - Flight Zone
101717512,6,-13,100,False,
215224320,41,-45,955,True,
185862657,-1,-8,2,True,
181407240,0,0,1036,True,
153361,-43,-17,209,True,
183502864,-70,-75,892,True,
183501828,-74,-79,892,True,
152851,-42,-19,209,True,
164233742,-30,-20,525,True,
147851781,-9,-10,168,True,
189530628,-1,-25,97,True,
63439361,-45,-68,501,True,
74977793,-51,40,771,False,Grozilla and Grasmera's Den
237768723,0,0,904,True,
211295492,0,0,960,True,Bow Meow Bar
207623176,21,-33,945,False,Receptacle Cave
99756547,0,0,161,True,
99354632,1,16,22,False,
237785146,0,0,904,True,
211289100,0,0,957,True,
237764608,0,0,904,False,
127926286,-6,-46,518,True,
207618062,20,-20,941,False,Osakwa Inn
74979847,-51,40,771,False,Grozilla and Grasmera's Den
74976769,-51,40,771,False,Nomads' Land
207621128,21,-33,945,False,Receptacle Cave
128058883,-9,-57,518,True,
128059392,-10,-60,518,True,
99354626,14,20,103,False,
211288070,0,0,922,True,
211293190,38,-40,955,False,
211289094,-3,1,922,True,
211292160,23,-32,960,False,Forbidden Inn Great Hall
177603590,-2,6,885,True,
222430208,-2,21,1017,True,
99357702,3,12,4,False,
211290116,2,-3,957,False,Imagiro's Cave
158993410,0,0,59,True,
99485194,0,0,22,True,
84410886,-5,30,23,True,
164102657,-28,-33,525,True,
99359744,0,0,10,True,
99354624,3,23,170,False,
99353602,2,30,170,False,
127930382,2,-46,518,True,
189532163,2,-26,97,True,
177479690,0,0,885,False,
74978821,-51,40,771,False,Grozilla and Grasmera's Den
99355654,6,16,4,False,
192940038,3,-15,95,False,
237897786,0,0,904,True,
180093952,-68,29,883,False,
99352578,5,29,170,False,
164103189,-27,-13,525,True,
99357708,5,1,10,False,
158991362,-23,-60,59,True,
192937992,7,-24,98,False,
99485190,0,0,10,True,
96470528,26,22,32,False,Foggernaut Temple
99356682,5,1,10,False,
177603602,-13,-29,885,True,54 - Chaos Clock (Duel)
237777941,0,0,904,True,
177475584,-6,-12,1122,True,Tournament - Arena XXIII
99356680,2,2,10,False,
192941570,0,0,95,True,
184288260,-30,24,896,True,
184287234,-31,18,896,True,
96473088,0,0,32,True,Foggernaut Temple
74975749,-51,40,771,False,Nomads' Land
180094978,-65,29,883,False,Unikron Sanctuary
99355652,2,25,170,False,
113771265,-13,-29,750,True,
22808582,0,0,470,True,Bherb's Gully - Third Room
159255,-55,23,454,True,
157192,-51,8,453,True,
113902337,-13,-29,750,True,
68420102,8,-1,1,True,
113774337,-13,-29,750,True,Second slab Room
189793280,5,-31,98,True,
198447106,-81,-16,917,True,
156762628,37,7,93,True,
157207,-51,23,453,True,
113770497,-13,-29,750,True,
68551171,6,-4,1,True,
107219972,0,0,223,True,Koolich Cavern - Fourth Room
113902081,-13,-29,750,True,
156894724,32,8,93,True,
158860288,-19,-62,59,True,
237900832,0,0,904,True,
158861312,-17,-62,59,True,
237905952,0,0,904,True,
84411399,-4,31,23,True,
237771828,0,0,904,False,
237781044,0,0,904,False,
237910022,0,0,904,True,
237767682,0,0,904,False,
237899784,0,0,904,True,
142086157,-30,-37,68,True,
237774893,0,0,904,True,
189531654,1,-23,97,True,
237902867,0,0,904,True,
237772860,0,0,904,True,
237775891,0,0,904,True,
237768719,0,0,904,False,
158991360,-23,-62,59,True,
163316740,-13,-19,857,False,
237774889,0,0,904,False,
237773832,0,0,904,True,
237774867,0,0,904,True,
189531147,0,-18,97,True,
237772858,0,0,904,True,
163315714,1,1,856,False,
237764660,0,0,904,False,
237766677,0,0,904,True,
139463169,-16,-44,521,True,
163315712,-13,-18,857,False,
237764666,0,0,904,True,
237773839,0,0,904,False,
142085132,-32,-38,68,True,
237770793,0,0,904,False,
142083083,-36,-39,68,True,
158991361,-23,-61,59,True,
163316736,5,2,856,False,
237778998,0,0,904,False,
84411907,-3,27,23,True,
237771797,0,0,904,True,
237772802,0,0,904,False,
237897728,0,0,904,False,
174067200,15,-65,876,False,El Piko's Cave - Third Room
237776928,0,0,904,True,
158990851,-22,-59,59,True,
237773884,0,0,904,True,
84411395,-4,27,23,True,
84541960,-7,32,23,True,
104598023,0,0,284,True,
60033029,-80,-68,605,True,
106432518,0,0,913,True,
144972034,0,0,836,True,
157719,-52,23,453,True,
240390150,0,0,1119,True,
54530053,8,5,601,False,
136450,-10,-2,232,True,
59506694,-80,-73,622,True,Snowfoux Caverns
161481986,-13,-18,857,True,
136192,-10,0,232,True,
189792263,3,-24,98,True,
185861122,-4,-7,2,True,
145102082,-6,2,836,True,
133431300,-1,-42,56,True,
150209536,-4,-12,169,False,
147854081,-5,-16,33,True,
134222850,7,3,827,True,
142083079,-36,-43,68,True,
200803334,0,0,923,False,
142088204,-26,-38,68,True,
142082052,-38,-46,68,True,
147851272,-10,-7,33,True,
172758019,-9,25,517,True,
67373056,3,3,10,True,
147850763,-11,-4,169,True,
74187776,2,0,977,True,
200805382,0,0,923,False,
183766018,1,-5,2,False,Ecaflip Temple
164889090,-12,-44,523,False,
189531649,1,-28,97,True,
137371650,4,8,828,True,
139724293,-11,-37,84,True,
193728519,0,0,336,True,Sandy Castle - Fourth Room
220467204,0,0,972,True,The Gates of Bonta
142088715,-25,-39,68,True,
192415744,6,-18,95,False,Astrub Inn - Snapper Room
142086148,-30,-46,68,True,
192413706,5,-19,95,False,Militia Tower
186387972,-45,-80,897,True,
220467200,1,0,972,False,The Gates of Bonta
189530112,-2,-29,97,True,
241441793,1,1,536,False,
61868032,-61,-70,624,False,Kolosso's Caverns - Third Room
220466180,0,0,972,True,The Necromancer's Song
147852801,-7,-14,33,True,
172756483,-12,25,517,True,
147849735,-13,-8,169,True,
172755457,-14,23,517,True,
61867016,0,0,624,True,
186386948,-46,-80,897,True,
176951296,-27,17,756,False,Brumen Tinctorias's LaboRATory - Fifth Room
95684099,4,-6,180,True,
147851267,-10,-12,168,True,
147849733,-13,-10,33,True,
189531137,0,-28,97,True,
147854594,-4,-17,169,True,
136186880,0,0,829,True,
235676931,0,0,1041,True,
232260608,-82,-73,605,False,
136056068,8,-1,829,True,
81788930,-13,-29,1033,False,Kolossium
192414724,7,-19,95,False,Astrub Library
57021959,0,0,652,True,
217063432,-30,-59,973,False,
142085645,-31,-37,68,True,
173017857,-25,15,57,True,
98829829,3,5,10,False,
142083591,-35,-43,68,True,
56885771,-76,-85,610,False,Konk Cave
173019145,-22,25,57,True,
98830849,5,1,5,False,
195297292,-31,-85,320,False,
195429384,-32,-57,975,False,
147981057,-15,-16,33,True,
195299330,-83,12,905,True,
217057540,-35,-61,1112,False,Merchants' Room
217064452,-35,-60,976,False,
57017859,-55,-64,604,False,Faultline Mine
195300356,3,-17,843,True,
195298316,-31,-85,320,False,
195300354,-81,7,907,True,
195301388,-6,3,233,True,
217055238,-30,-57,973,False,
217058304,-29,-59,973,False,Bagrutte Inn
217059336,-33,-53,973,False,
123472387,-30,-12,816,True,
142084611,-33,-47,68,True,
217065476,-35,-60,976,False,
195298310,-82,6,907,True,
179308036,-64,32,883,True,
195300358,-82,6,907,True,
223346956,37,-84,1026,True,
173018369,-24,15,57,True,
205520898,24,-33,942,True,
230174217,-13,-29,1123,False,A46 - Tales (Teams)
205654022,0,0,942,True,
178258944,-14,38,61,True,
224789255,26,-87,1029,True,
223346954,36,-82,1026,True,Albuera Quarry
173017606,-25,22,57,True,
230167053,0,0,1123,False,A51 - Solary (Teams)
230173191,-13,-29,1123,False,A32 - Amber (Duel)
179307522,-65,30,883,True,
230168067,-13,-29,1123,False,A16 - Srambad (Duel)
223346946,36,-77,1024,True,
147850497,-12,-16,33,True,
55050242,-84,-49,617,False,Royal Mastogob's Greenhouse - Second Room
230162955,-13,-29,1123,False,A35 - The Possessed I (Duel)
123471363,-30,-11,816,True,
230171145,-13,-29,1123,False,A43 - Ereboria (Teams)
172753410,-18,24,517,True,
142088200,-26,-42,68,True,
173020168,-20,24,57,True,
223350546,0,0,1024,True,
178258946,-14,39,61,True,
157812736,32,4,167,False,
223348504,0,0,1026,True,
195302408,0,0,908,True,
195303942,0,0,43,True,Grougalorasalar's Tears
178259202,-14,37,61,True,
142089739,-23,-39,68,True,
195429380,-82,8,907,True,
195297288,-82,6,907,True,
142085640,-31,-42,68,True,
142086156,-30,-38,68,True,
133432320,-1,-42,56,True,
150208772,0,0,169,True,
59506950,-80,-77,622,True,Snowfoux Caverns
60037377,-72,-74,605,True,
153888768,0,0,1036,True,
240386565,19,21,1119,True,
150209540,-4,-12,169,True,
135174,-8,6,233,True,
162050,-60,-2,457,True,
59514372,0,0,621,True,Snowfoux Den - First Room
110896641,0,0,785,True,
154010882,-2,-2,442,True,
153879297,1,-1,443,True,
110101504,-52,-87,791,False,Sylargh's Carrier - Second Room
159649802,-25,-55,43,True,
59511044,-76,-77,622,True,Snowfoux Caverns
173017612,-25,28,57,True,
145359879,0,0,836,True,
173934338,15,-65,873,False,
173019393,-22,15,57,True,
212864519,-21,40,978,True,
20973056,-54,17,469,True,
109061120,0,0,787,True,
173019142,-22,22,57,True,
76285451,-52,45,763,True,
142083080,-36,-42,68,True,
89391110,0,0,463,True,Tynril Lab - First Room
173020164,-20,20,57,True,
109054979,-63,-91,787,True,
20972292,-56,13,469,True,
173937415,0,0,1036,True,
168822794,21,31,864,True,
5376001,0,0,460,True,Grotto Hesque - Third Room
5376003,0,0,460,True,Grotto Hesque - Fourth Room
173016065,-28,17,57,True,
173936388,16,-61,873,False,Mynol Mine
59900936,-2,8,603,False,
59770882,4,2,603,False,
130024963,-22,-24,525,False,Dimensional Voyagers' Tower - Laboratory
83103234,10,15,7,True,
20975876,-49,13,469,True,
20971779,-57,14,469,True,
59904518,-81,-73,603,False,
59902474,-81,-73,603,False,
173017604,-25,20,57,True,
59774468,11,4,603,False,
130024961,-22,-24,525,False,Dimensional Voyagers' Tower - Hall of Voyagers
147854339,-4,-12,169,True,
168822796,21,32,865,True,
5242886,-59,15,460,False,Grotto Hesque - Fifth Room
5376005,0,0,460,True,Grotto Hesque
173017099,-26,27,57,True,
20974083,-52,20,469,True,
59768832,0,0,603,False,
20971780,-57,13,469,True,
214959616,43,-54,967,True,
212864003,-22,36,980,True,
168822792,21,30,864,True,
59771906,6,2,603,False,
82446336,0,0,6,True,
214962689,41,-58,969,True,
59770884,4,4,603,False,
173147140,0,0,57,True,
17048580,-1,-4,10,False,Enutrof Temple
82314242,10,18,6,True,
132910084,0,0,818,True,Cross Strich's Aviary - Fourth Room
190582275,10,-11,173,True,
20973316,-54,13,469,True,
225972993,39,-80,1026,False,
100270592,-34,-9,62,True,
214958593,41,-53,967,True,
156502786,34,4,167,True,
202638336,4,0,930,False,Tree of Death - Second Room
132908036,0,0,1036,True,
20974849,-51,16,469,True,
225968648,0,0,1023,True,
212863488,-23,33,980,True,
212862471,-25,40,978,True,
76287490,-48,36,766,True,
173020170,-20,26,57,True,
145230859,0,0,836,True,
20973569,-53,18,469,True,
214959104,42,-54,967,True,
76286987,-49,45,762,True,Sun Beach
214959361,42,-55,967,True,
142089228,-24,-38,68,True,
173019140,-22,20,57,True,
89391104,-53,20,463,False,Tynril Lab - First Room
145228299,1,6,836,True,
109058054,-61,-88,787,True,
212866566,-17,39,980,True,
89393154,-53,20,463,False,Tynril Lab - Exit
168953864,0,0,864,True,
20974080,-52,17,469,True,
20972545,-55,18,469,True,
202118658,0,0,925,True,
224789505,23,-83,1029,True,
156500993,31,7,165,True,
76422663,0,0,765,True,
76424707,0,0,772,True,
76284424,-54,42,764,True,
147850754,-11,-13,168,True,
63965449,-52,11,455,True,
140641537,-85,-59,834,True,
140510467,-83,-60,834,True,
215486466,43,-57,968,False,Kabaal Ritual - Exit
147851268,-10,-11,168,True,
76420613,0,0,763,True,
219284480,-36,-60,976,False,
76289036,-45,45,762,True,Puerto Beacon
224792329,0,0,1029,True,
147981314,-16,-13,33,True,
230429185,-13,-29,1123,False,B15 - Moon (Teams)
140510209,-83,-58,834,True,
195039232,-62,-70,903,False,King Dazahk's Brewery - Fifth Room
219152386,-36,-60,976,False,
179440130,0,0,883,True,
207095300,39,-43,955,True,
215483398,0,0,968,True,Kabaal Ritual - Second Room
225185798,0,0,1028,True,Bitter-Hammers' Stronghold - Fifth Room
147852289,-8,-14,33,True,
230428167,-13,-29,1123,False,B27 - Kwismas (Duel)
163840002,-18,-59,59,False,
98566661,11,28,77,False,The Jellith Dimension - Royal Blue Jelly
202114052,3,-1,925,True,
225183744,32,-64,1028,False,Bitter-Hammers' Stronghold - Third Room
163841026,-18,-59,59,False,Leorictus's Crypt
141298690,-6,-12,750,False,C5 - Goultarminator
230435335,-13,-29,1123,False,B32 - Amber (Duel)
202114050,3,-2,925,True,
205522438,27,-29,942,True,
63964420,-54,16,472,True,
179307010,-66,30,883,True,
141300736,-6,-12,750,False,Goultarminator - Arena C VI
202246152,2,-1,925,True,
141300738,-6,-12,750,False,C7 - Goultarminator
98566659,9,30,77,False,The Jellith Dimension - Third Room
202246146,1,-2,925,True,
125046275,1,-54,809,False,
225185801,0,0,1028,True,Bitter-Hammers' Stronghold - Exit
202114048,3,-3,925,True,
230430209,-13,-29,1123,False,B16 - Srambad (Teams)
195038210,0,0,903,True,King Dazahk's Brewery - Fourth Room
230425091,-13,-29,1123,False,B11 - Cracklers (Duel)
195035138,0,0,903,True,King Dazahk's Brewery - First Room
230437385,-13,-29,1123,False,B52 - Gargandyas (Teams)
207097864,0,0,955,True,
202244616,2,-1,925,False,
225182720,32,-64,1028,False,Bitter-Hammers' Stronghold - Second Room
205521923,26,-32,942,True,
210767110,0,0,957,True,
156634369,0,0,166,True,
63964421,-54,15,472,True,
202246150,1,0,925,True,
225185794,32,-64,1028,False,Bitter-Hammers' Stronghold - Exit
